ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
4593	"ENSG00000038427.11"	"VCAN"	chr5	+	82815167	82818128	82832825	82838087	82807921	82808215	82841355	82841469	4593	1,0	79,42	1,1	40,49	197	197	0.459768814796	1.0	0.012,0.0	0.024,0.02	-0.016
4595	"ENSG00000179912.15"	"R3HDM2"	chr12	-	57682791	57682823	57686354	57686504	57677606	57677839	57689181	57689290	4595	0,2	20,27	0,1	8,9	197	130	0.425630375151	1.0	0.0,0.047	0.0,0.068	-0.011
4596	"ENSG00000147649.5"	"MTDH"	chr8	+	98673299	98673401	98698895	98698980	98656406	98657115	98699656	98699833	4596	39,64	141,204	4,7	11,13	197	183	0.19310043162	1.0	0.204,0.226	0.253,0.333	-0.078
45	"ENSG00000168385.13"	"SEPT2"	chr2	+	242256913	242257014	242263630	242263656	242255836	242255955	242265407	242265528	45	7,10	1125,1331	3,4	395,449	197	124	1	1.0	0.004,0.005	0.005,0.006	-0.001
4600	"ENSG00000100867.10"	"DHRS2"	chr14	+	24108387	24108565	24109002	24109062	24105575	24105981	24112360	24112428	4600	0,26	0,13	57,37	3,3	197	158	1	1.0	NA,0.616	0.938,0.908	-0.307
4601	"ENSG00000100867.10"	"DHRS2"	chr14	+	24108387	24108565	24110874	24110988	24105575	24105981	24112360	24112428	4601	0,11	0,2	61,32	3,3	197	197	1	1.0	NA,0.846	0.953,0.914	-0.088
4602	"ENSG00000100867.10"	"DHRS2"	chr14	+	24108387	24108565	24110874	24111063	24105575	24105981	24112360	24112428	4602	44,46	1,3	20,18	0,0	197	197	0.356191054912	1.0	0.978,0.939	1.0,1.0	-0.042
4603	"ENSG00000100867.10"	"DHRS2"	chr14	+	24108387	24108565	24110874	24110947	24105575	24105981	24112360	24112428	4603	0,11	0,1	61,32	3,2	197	171	1	1.0	NA,0.905	0.946,0.933	-0.034
4605	"ENSG00000100867.10"	"DHRS2"	chr14	+	24109483	24109640	24110874	24111063	24109002	24109104	24112360	24112428	4605	3,26	36,146	22,21	203,197	197	197	0.159524821731	1.0	0.077,0.151	0.098,0.096	0.017
4607	"ENSG00000100867.10"	"DHRS2"	chr14	+	24109483	24109640	24110430	24110520	24109002	24109104	24112360	24112428	4607	20,21	3,4	20,23	3,4	197	188	0.93510838243	1.0	0.864,0.834	0.864,0.846	-0.006
460	"ENSG00000135164.14"	"DMTF1"	chr7	+	86784770	86784813	86792554	86792648	86783705	86783844	86792810	86792933	460	0,4	7,14	0,0	4,5	141	192	1	1.0	0.0,0.28	0.0,0.0	0.14
4610	"ENSG00000100867.10"	"DHRS2"	chr14	+	24109002	24109104	24110874	24110988	24105575	24105981	24112360	24112428	4610	26,879	2,0	1106,983	4,3	197	197	0.840885284352	1.0	0.929,1.0	0.996,0.997	-0.032
4611	"ENSG00000100867.10"	"DHRS2"	chr14	+	24109002	24109104	24110874	24111063	24105575	24105981	24112360	24112428	4611	1420,1702	1,3	703,695	0,0	197	197	1	1.0	0.999,0.998	1.0,1.0	-0.002
4612	"ENSG00000100867.10"	"DHRS2"	chr14	+	24109002	24109104	24110874	24110947	24105575	24105981	24112360	24112428	4612	26,879	0,0	1106,983	3,2	197	171	1	1.0	1.0,1.0	0.997,0.998	0.002
4613	"ENSG00000100867.10"	"DHRS2"	chr14	+	24110430	24110520	24110874	24111063	24109002	24109104	24112360	24112428	4613	3,4	84,95	1,1	51,57	188	197	0.829710498382	1.0	0.036,0.042	0.02,0.018	0.02
4614	"ENSG00000100867.10"	"DHRS2"	chr14	+	24110430	24110520	24110874	24110988	24109002	24109104	24112360	24112428	4614	3,4	85,94	3,4	152,200	188	197	0.176657679627	1.0	0.036,0.043	0.02,0.021	0.019
4615	"ENSG00000100867.10"	"DHRS2"	chr14	+	24110430	24110520	24110874	24110947	24109002	24109104	24112360	24112428	4615	3,4	45,53	3,4	86,111	188	171	0.168826524801	1.0	0.057,0.064	0.031,0.032	0.029
4616	"ENSG00000100867.10"	"DHRS2"	chr14	+	24109002	24109062	24110874	24110988	24105575	24105981	24112360	24112428	4616	0,10	2,0	3,3	4,3	158	197	0.677329634193	1.0	0.0,1.0	0.483,0.555	-0.019
4617	"ENSG00000100867.10"	"DHRS2"	chr14	+	24109002	24109062	24110874	24111063	24105575	24105981	24112360	24112428	4617	7,1	1,3	2,1	0,0	158	197	1	1.0	0.897,0.294	1.0,1.0	-0.404
4618	"ENSG00000100867.10"	"DHRS2"	chr14	+	24109002	24109062	24110874	24110947	24105575	24105981	24112360	24112428	4618	0,10	0,0	3,3	4,3	158	171	1	1.0	NA,1.0	0.448,0.52	0.516
461	"ENSG00000135164.14"	"DMTF1"	chr7	+	86794249	86794366	86795798	86795921	86792810	86792933	86800310	86800405	461	24,19	16,24	15,12	22,18	197	197	0.230825619705	1.0	0.6,0.442	0.405,0.4	0.118
4620	"ENSG00000168002.7"	"POLR2G"	chr11	+	62530013	62530338	62530338	62530489	62529276	62529376	62532653	62532704	4620	16,22	208,296	1,1	21,17	197	197	0.528643169489	1.0	0.071,0.069	0.045,0.056	0.02
4623	"ENSG00000168002.7"	"POLR2G"	chr11	+	62529266	62529376	62530338	62530498	62529015	62529132	62532653	62532704	4623	121,236	75,155	108,129	55,62	197	197	0.138563226619	1.0	0.617,0.604	0.663,0.675	-0.058
4624	"ENSG00000168002.7"	"POLR2G"	chr11	+	62529266	62529376	62530338	62530423	62529015	62529132	62532653	62532704	4624	298,386	0,5	102,103	0,0	197	183	0.872564257976	1.0	1.0,0.986	1.0,1.0	-0.007
4625	"ENSG00000168002.7"	"POLR2G"	chr11	+	62529266	62529376	62530338	62530489	62529015	62529132	62532653	62532704	4625	298,386	1,5	7,7	0,0	197	197	1	1.0	0.997,0.987	1.0,1.0	-0.008
4626	"ENSG00000168002.7"	"POLR2G"	chr11	+	62530281	62530338	62530338	62530489	62529276	62529376	62532653	62532704	4626	4,6	208,296	0,0	7,5	155	197	1	1.0	0.024,0.025	0.0,0.0	0.025
4627	"ENSG00000168002.7"	"POLR2G"	chr11	+	62530281	62530338	62530338	62530423	62529276	62529376	62532653	62532704	4627	4,6	200,279	0,0	12,10	155	183	1	1.0	0.023,0.025	0.0,0.0	0.024
4628	"ENSG00000168002.7"	"POLR2G"	chr11	+	62529276	62529376	62530338	62530498	62529015	62529132	62532653	62532704	4628	1,1	202,197	0,0	19,23	197	197	0.385796664427	1.0	0.005,0.005	0.0,0.0	0.005
462	"ENSG00000135164.14"	"DMTF1"	chr7	+	86788954	86789137	86792554	86792648	86783705	86783844	86792810	86792933	462	6,4	4,11	1,0	3,3	197	192	0.463583106631	1.0	0.594,0.262	0.245,0.0	0.305
4632	"ENSG00000167766.14"	"ZNF83"	chr19	-	53158813	53158940	53164014	53164096	53138318	53138406	53193695	53193749	4632	9,2	4,14	7,5	6,5	180	197	0.51455098252	1.0	0.711,0.135	0.561,0.523	-0.119
4633	"ENSG00000174373.11"	"RALGAPA1"	chr14	-	36169367	36169508	36184912	36185091	36159041	36159209	36190893	36191055	4633	4,5	3,10	4,4	1,2	197	197	0.194313331414	1.0	0.571,0.333	0.8,0.667	-0.282
4634	"ENSG00000174373.11"	"RALGAPA1"	chr14	-	36128343	36128402	36133847	36133973	36125012	36125121	36140594	36140723	4634	0,50	0,68	17,26	15,24	197	157	1	1.0	NA,0.369	0.475,0.463	-0.1
4635	"ENSG00000015153.10"	"YAF2"	chr12	-	42604349	42604421	42629415	42629557	42555414	42555567	42631400	42631526	4635	4,0	0,3	0,1	1,0	197	170	0.661311387683	1.0	1.0,0.0	0.0,1.0	0.0
4637	"ENSG00000015153.10"	"YAF2"	chr12	-	42592937	42593037	42604156	42604256	42555414	42555567	42604349	42604421	4637	14,8	1,0	3,3	1,0	197	197	0.344134713414	1.0	0.933,1.0	0.75,1.0	0.092
4638	"ENSG00000015153.10"	"YAF2"	chr12	-	42592937	42593037	42604349	42604421	42555414	42555567	42631400	42631526	4638	2,2	0,0	1,0	1,1	170	197	0.166353103404	1.0	1.0,1.0	0.537,0.0	0.732
4639	"ENSG00000015153.10"	"YAF2"	chr12	-	42592937	42593037	42629415	42629557	42555414	42555567	42631400	42631526	4639	4,0	0,0	0,1	1,1	197	197	1	1.0	1.0,NA	0.0,0.5	0.75
463	"ENSG00000089177.13"	"KIF16B"	chr20	-	16316570	16316660	16336974	16337097	16292979	16293063	16351230	16351281	463	25,25	9,16	18,15	13,10	197	188	0.395365178199	1.0	0.726,0.599	0.569,0.589	0.084
4640	"ENSG00000012963.9"	"UBR7"	chr14	+	93676993	93677054	93678377	93678473	93673400	93673786	93681274	93681328	4640	14,12	29,36	0,0	4,3	159	194	1	1.0	0.371,0.289	0.0,0.0	0.33
4641	"ENSG00000012963.9"	"UBR7"	chr14	+	93686594	93686757	93688658	93688720	93685557	93685707	93693288	93693464	4641	27,63	38,32	3,2	2,3	197	160	0.85332190229	1.0	0.366,0.615	0.549,0.351	0.04
4645	"ENSG00000085365.13"	"SCAMP1"	chr5	+	77717624	77717784	77745756	77745857	77714598	77714727	77755067	77755185	4645	56,39	3,2	35,28	2,2	197	197	0.693912636286	1.0	0.949,0.951	0.946,0.933	0.01
4646	"ENSG00000130821.11"	"SLC6A8"	chrX	+	152959359	152959472	152959658	152959713	152958946	152959041	152959798	152959875	4646	199,0	2,0	173,135	3,3	197	153	1	1.0	0.987,NA	0.978,0.972	0.012
4647	"ENSG00000130821.11"	"SLC6A8"	chrX	+	152959359	152959472	152959658	152959722	152958946	152959041	152959798	152959901	4647	199,0	133,0	173,135	147,131	197	162	1	1.0	0.552,NA	0.492,0.459	0.077
4648	"ENSG00000130821.11"	"SLC6A8"	chrX	+	152959584	152959722	152959798	152959901	152959359	152959472	152959987	152960088	4648	41,50	56,99	75,80	110,113	197	197	0.466347151743	1.0	0.423,0.336	0.405,0.415	-0.031
4649	"ENSG00000214106.3"	"PAXIP1-AS2"	chr7	+	154720665	154720734	154735736	154736330	154720237	154720477	154738069	154738203	4649	4,8	4,4	2,2	1,1	167	197	0.91430224709	1.0	0.541,0.702	0.702,0.702	-0.081
464	"ENSG00000089177.13"	"KIF16B"	chr20	-	16354901	16355054	16359449	16360808	16352309	16352406	16362338	16362392	464	26,26	28,14	2,2	2,1	197	197	0.874478744628	1.0	0.481,0.65	0.5,0.667	-0.018
4651	"ENSG00000168924.10"	"LETM1"	chr4	-	1834470	1834674	1836571	1836709	1827290	1827410	1838155	1838299	4651	66,53	13,27	5,5	3,3	197	197	0.215554041182	1.0	0.835,0.662	0.625,0.625	0.123
4652	"ENSG00000182919.10"	"C11orf54"	chr11	+	93480462	93480614	93483511	93483610	93475128	93475307	93486847	93486923	4652	2,4	193,178	0,0	6,5	197	197	1	1.0	0.01,0.022	0.0,0.0	0.016
4654	"ENSG00000117360.8"	"PRPF3"	chr1	+	150307405	150307712	150310635	150310802	150305449	150305670	150312873	150312953	4654	44,80	68,110	20,21	25,25	197	197	0.506038830931	1.0	0.393,0.421	0.444,0.457	-0.043
4655	"ENSG00000158104.7"	"HPD"	chr12	-	122295233	122295338	122295662	122295725	122294488	122294531	122296592	122296619	4655	168,271	201,352	267,264	332,353	161	197	0.829053717622	1.0	0.506,0.485	0.496,0.478	0.009
4657	"ENSG00000198373.8"	"WWP2"	chr16	+	69820898	69820983	69832584	69832732	69796208	69796294	69833076	69833198	4657	32,45	54,82	4,4	10,10	183	197	0.584977141012	1.0	0.389,0.371	0.301,0.301	0.079
4658	"ENSG00000134072.6"	"CAMK1"	chr3	-	9804597	9804654	9804654	9804736	9803314	9803441	9804822	9804897	4658	41,54	25,48	16,12	12,10	180	155	0.924786938291	1.0	0.585,0.492	0.534,0.508	0.017
4659	"ENSG00000134072.6"	"CAMK1"	chr3	-	9804597	9804654	9804654	9804758	9803314	9803441	9804822	9804897	4659	1,2	25,48	0,0	2,3	197	155	1	1.0	0.031,0.032	0.0,0.0	0.032
465	"ENSG00000170445.8"	"HARS"	chr5	-	140057492	140057600	140062684	140062804	140057239	140057338	140070439	140070529	465	45,67	82,151	44,33	74,65	197	197	0.518300791778	1.0	0.354,0.307	0.373,0.337	-0.024
4660	"ENSG00000213995.7"	"CARKD"	chr13	+	111274562	111274713	111276580	111276626	111267937	111267994	111279785	111279894	4660	27,60	0,3	28,23	1,1	197	144	0.660918577873	1.0	1.0,0.936	0.953,0.944	0.02
4661	"ENSG00000096384.15"	"HSP90AB1"	chr6	+	44216309	44216513	44217113	44217320	44214823	44214932	44217411	44217571	4661	1,1	3904,4497	0,0	181,129	197	197	1	1.0	0.0,0.0	0.0,0.0	0.0
4663	"ENSG00000096384.15"	"HSP90AB1"	chr6	+	44216332	44216513	44217113	44217320	44214823	44214932	44217411	44217571	4663	0,1	3904,4497	0,0	359,298	197	197	1	1.0	0.0,0.0	0.0,0.0	0.0
4667	"ENSG00000163322.9"	"FAM175A"	chr4	-	84390184	84390304	84391355	84391549	84388606	84388691	84397795	84397832	4667	0,0	1,3	1,1	8,11	197	197	1	1.0	0.0,0.0	0.111,0.083	-0.097
4669	"ENSG00000077157.16"	"PPP1R12B"	chr1	+	202385914	202386045	202391747	202391866	202317826	202318270	202394693	202394853	4669	2,8	2,19	1,0	1,1	197	197	0.793803385958	1.0	0.5,0.296	0.5,0.0	0.148
466	"ENSG00000135622.8"	"SEMA4F"	chr2	+	74889858	74889952	74900583	74900703	74884979	74885078	74901624	74901803	466	1,16	0,1	3,3	0,0	192	197	1	1.0	1.0,0.943	1.0,1.0	-0.028
4673	"ENSG00000152104.7"	"PTPN14"	chr1	-	214551301	214551445	214556653	214558131	214549561	214549780	214560186	214560265	4673	19,24	18,21	1,1	2,1	197	197	0.68204001153	1.0	0.514,0.533	0.333,0.5	0.107
4674	"ENSG00000132432.9"	"SEC61G"	chr7	-	54825187	54825287	54825313	54825412	54822484	54823574	54826850	54826939	4674	4,6	44,923	0,0	230,432	197	197	0.452683525059	1.0	0.083,0.006	0.0,0.0	0.045
4675	"ENSG00000065357.15"	"DGKA"	chr12	+	56332294	56332344	56332421	56332482	56331761	56331836	56332698	56332773	4675	11,1	3,4	11,9	3,1	148	159	0.247020937995	1.0	0.798,0.212	0.798,0.906	-0.347
4676	"ENSG00000107890.12"	"ANKRD26"	chr10	-	27303422	27303640	27306430	27306721	27301810	27302039	27311486	27311616	4676	1,13	0,15	3,4	5,5	197	197	0.613088736809	1.0	1.0,0.464	0.375,0.444	0.323
4678	"ENSG00000169062.10"	"UPF3A"	chr13	+	115048311	115048418	115051794	115051875	115047495	115047602	115051993	115052104	4678	53,69	62,102	3,3	4,4	197	179	0.963132358049	1.0	0.437,0.381	0.405,0.405	0.004
4679	"ENSG00000169062.10"	"UPF3A"	chr13	+	115048311	115048418	115051800	115051875	115047495	115047602	115051993	115052104	4679	53,69	52,99	1,1	1,1	197	173	0.705552076468	1.0	0.472,0.38	0.468,0.468	-0.042
467	"ENSG00000147050.10"	"KDM6A"	chrX	+	44919266	44919401	44919853	44920009	44918491	44918711	44920568	44920664	467	17,17	17,16	12,10	15,10	197	197	0.703096150445	1.0	0.5,0.515	0.444,0.5	0.036
4680	"ENSG00000169062.10"	"UPF3A"	chr13	+	115048311	115048418	115051776	115051875	115047495	115047602	115051993	115052104	4680	87,55	82,73	55,43	59,47	197	197	0.935158809948	1.0	0.515,0.43	0.482,0.478	-0.007
4681	"ENSG00000169062.10"	"UPF3A"	chr13	+	115048311	115048418	115051993	115052104	115047495	115047602	115056963	115057019	4681	53,32	113,131	31,21	118,102	197	197	0.142012390426	1.0	0.319,0.196	0.208,0.171	0.068
4682	"ENSG00000169062.10"	"UPF3A"	chr13	+	115051993	115052104	115056963	115057019	115048311	115048418	115057108	115057267	4682	37,42	52,79	31,26	50,49	197	154	0.855324608005	1.0	0.357,0.294	0.326,0.293	0.016
4683	"ENSG00000169062.10"	"UPF3A"	chr13	+	115057079	115057267	115067205	115067500	115051993	115052104	115070263	115071283	4683	2,2	116,163	0,0	16,16	197	197	0.7890954215	1.0	0.017,0.012	0.0,0.0	0.015
4685	"ENSG00000169062.10"	"UPF3A"	chr13	+	115057108	115057267	115067205	115067342	115051993	115052104	115070263	115070424	4685	4,8	1,6	1,0	0,0	197	197	1	1.0	0.8,0.571	1.0,NA	-0.315
4686	"ENSG00000169062.10"	"UPF3A"	chr13	+	115057108	115057267	115067205	115067454	115051993	115052104	115070263	115070424	4686	4,8	1,1	1,0	0,0	197	197	1	1.0	0.8,0.889	1.0,NA	-0.155
4687	"ENSG00000169062.10"	"UPF3A"	chr13	+	115057108	115057267	115067205	115067500	115051993	115052104	115070263	115071283	4687	4,8	116,163	1,0	16,16	197	197	0.768838947833	1.0	0.033,0.047	0.059,0.0	0.011
4688	"ENSG00000064012.17"	"CASP8"	chr2	+	202137620	202137665	202141549	202141691	202137360	202137499	202149538	202150040	4688	0,57	0,45	20,21	22,21	143	197	1	1.0	NA,0.636	0.556,0.579	0.069
4689	"ENSG00000064012.17"	"CASP8"	chr2	+	202137620	202137665	202139611	202139676	202137360	202137499	202141549	202141691	4689	80,58	170,87	51,37	103,77	143	163	0.593664358699	1.0	0.349,0.432	0.361,0.354	0.033
468	"ENSG00000107625.8"	"DDX50"	chr10	+	70696691	70696851	70700815	70700950	70679609	70679737	70702968	70703013	468	2,0	74,79	0,0	3,2	197	197	1	1.0	0.026,0.0	0.0,0.0	0.013
4690	"ENSG00000064012.17"	"CASP8"	chr2	+	202141549	202141691	202141756	202141827	202139611	202139676	202149538	202150040	4690	99,115	9,6	40,40	1,1	197	169	0.549387157542	1.0	0.904,0.943	0.972,0.972	-0.048
4691	"ENSG00000134440.7"	"NARS"	chr18	-	55276588	55276675	55278868	55278939	55274675	55274897	55280833	55280912	4691	277,358	312,407	41,31	47,40	169	185	0.742490174411	1.0	0.493,0.491	0.488,0.459	0.018
4693	"ENSG00000100483.9"	"VCPKMT"	chr14	-	50579332	50579437	50580104	50580230	50575359	50576431	50581002	50581122	4693	0,2	22,18	0,1	4,3	197	197	0.182855715231	1.0	0.0,0.1	0.0,0.25	-0.075
4696	"ENSG00000143401.10"	"ANP32E"	chr1	-	150201404	150201570	150202905	150203028	150198939	150199127	150204114	150204264	4696	29,105	82,167	55,62	132,143	197	197	0.463520497611	1.0	0.261,0.386	0.294,0.302	0.026
4697	"ENSG00000130714.11"	"POMT1"	chr9	+	134382737	134382901	134384297	134384409	134381789	134381840	134385129	134385195	4697	1,0	18,16	0,0	6,6	197	197	1	1.0	0.053,0.0	0.0,0.0	0.026
4698	"ENSG00000130714.11"	"POMT1"	chr9	+	134382754	134382901	134384297	134384409	134381789	134381840	134385129	134385195	4698	18,18	18,16	5,7	6,6	197	197	0.907433053293	1.0	0.5,0.529	0.455,0.538	0.018
4699	"ENSG00000128654.9"	"MTX2"	chr2	+	177166008	177166177	177168968	177169093	177162576	177162623	177188119	177188192	4699	0,3	9,22	0,0	1,1	197	197	1	1.0	0.0,0.12	0.0,0.0	0.06
469	"ENSG00000107625.8"	"DDX50"	chr10	+	70695761	70695835	70700815	70700950	70679609	70679737	70702968	70703013	469	2,3	1,54	0,0	12,16	172	197	0.17678146931	1.0	0.696,0.06	0.0,0.0	0.378
46	"ENSG00000168385.13"	"SEPT2"	chr2	+	242256913	242257014	242263630	242263656	242255836	242255970	242265407	242265528	46	2,2	840,1074	1,2	442,610	197	124	1	1.0	0.001,0.001	0.001,0.002	-0.001
4700	"ENSG00000128654.9"	"MTX2"	chr2	+	177194028	177194154	177195311	177195388	177193601	177193640	177202220	177202407	4700	152,302	138,225	137,147	101,102	197	175	0.419736148612	1.0	0.495,0.544	0.546,0.561	-0.034
4701	"ENSG00000128654.9"	"MTX2"	chr2	+	177194097	177194154	177195311	177195388	177193601	177193640	177202220	177202358	4701	8,8	138,225	4,4	101,102	155	175	0.838740868604	1.0	0.061,0.039	0.043,0.042	0.008
4702	"ENSG00000128654.9"	"MTX2"	chr2	+	177193601	177193640	177194028	177194154	177193020	177193113	177195311	177195388	4702	233,295	245,296	16,16	20,22	137	197	0.330480715765	1.0	0.578,0.589	0.535,0.511	0.06
4703	"ENSG00000128654.9"	"MTX2"	chr2	+	177194042	177194154	177195311	177195388	177193601	177193640	177202220	177202746	4703	1,4	116,201	2,2	71,89	197	175	0.369116741192	1.0	0.008,0.017	0.024,0.02	-0.009
4704	"ENSG00000196576.10"	"PLXNB2"	chr22	-	50722560	50722642	50723001	50723094	50722261	50722419	50724228	50724330	4704	62,292	27,197	149,154	86,84	191	180	0.794941229544	1.0	0.684,0.583	0.62,0.633	0.007
4706	"ENSG00000128656.9"	"CHN1"	chr2	-	175711607	175711685	175742567	175742856	175689161	175689246	175779785	175779899	4706	6,10	9,10	3,4	4,4	197	176	0.955852096219	1.0	0.373,0.472	0.401,0.472	-0.014
4707	"ENSG00000168528.7"	"SERINC2"	chr1	+	31897529	31897720	31898176	31898256	31896539	31896701	31898622	31898705	4707	7,36	7,31	46,63	38,59	197	178	0.901663131739	1.0	0.475,0.512	0.522,0.491	-0.013
4709	"ENSG00000185624.10"	"P4HB"	chr17	-	79803557	79803618	79803786	79803867	79801034	79801968	79804304	79804505	4709	2032,2306	1,4	152,135	0,0	179	159	1	1.0	0.999,0.998	1.0,1.0	-0.002
470	"ENSG00000239440.1"	"RP11-260O18.1"	chr3	+	82303937	82304030	82414903	82414957	82251479	82251605	82465270	82465452	470	3,0	0,2	2,2	0,0	191	152	1	1.0	1.0,0.0	1.0,1.0	-0.5
4710	"ENSG00000185624.10"	"P4HB"	chr17	-	79803436	79803618	79803786	79803867	79801034	79801968	79804304	79804505	4710	2032,2306	4,2	152,135	0,0	179	197	1	1.0	0.998,0.999	1.0,1.0	-0.002
4711	"ENSG00000185624.10"	"P4HB"	chr17	-	79805118	79805223	79813017	79813155	79804822	79804948	79817054	79817263	4711	2,2	2983,4901	2,2	2749,2434	197	197	1	1.0	0.001,0.0	0.001,0.001	-0.001
4712	"ENSG00000148803.7"	"FUOM"	chr10	-	135169241	135169315	135170143	135170242	135168672	135168940	135170446	135170517	4712	0,28	0,26	8,14	4,7	197	172	1	1.0	NA,0.485	0.636,0.636	-0.151
4714	"ENSG00000148803.7"	"FUOM"	chr10	-	135170143	135170242	135170446	135170517	135169241	135169315	135170690	135170966	4714	27,45	94,126	4,6	22,27	169	197	0.342536678454	1.0	0.251,0.294	0.175,0.206	0.082
4716	"ENSG00000107537.9"	"PHYH"	chr10	-	13330359	13330541	13333830	13333912	13325689	13325839	13336427	13336596	4716	0,98	0,71	112,122	75,73	180	197	1	1.0	NA,0.602	0.62,0.647	-0.031
4718	"ENSG00000148842.13"	"CNNM2"	chr10	+	104680783	104680872	104685354	104685442	104678073	104679858	104687101	104687375	4718	1,21	1,8	3,4	0,0	187	186	1	1.0	0.499,0.723	1.0,1.0	-0.389
4719	"ENSG00000157881.9"	"PANK4"	chr1	-	2447000	2447156	2449602	2449703	2445792	2445905	2449954	2450036	4719	14,20	6,29	1,1	1,1	197	197	0.827523459576	1.0	0.7,0.408	0.5,0.5	0.054
471	"ENSG00000239440.1"	"RP11-260O18.1"	chr3	+	82253614	82253793	82303937	82304030	82251479	82251605	82465270	82465452	471	0,3	2,4	2,1	3,2	197	191	0.805624649631	1.0	0.0,0.421	0.393,0.326	-0.149
4720	"ENSG00000065615.9"	"CYB5R4"	chr6	+	84624134	84624167	84634188	84634311	84618727	84618809	84644313	84644454	4720	9,30	20,36	1,0	1,1	131	197	0.183300835997	1.0	0.404,0.556	0.601,0.0	0.18
4721	"ENSG00000065615.9"	"CYB5R4"	chr6	+	84624134	84624167	84627723	84627784	84618727	84618809	84629115	84629173	4721	9,29	13,24	2,2	2,2	131	159	0.932061824573	1.0	0.457,0.595	0.548,0.548	-0.022
4722	"ENSG00000268434.1"	"AC011530.4"	chr19	-	46283580	46283639	46285450	46285508	46283035	46283127	46288851	46288971	4722	12,8	0,2	7,5	1,0	156	157	0.803174708451	1.0	1.0,0.801	0.876,1.0	-0.037
4724	"ENSG00000112983.13"	"BRD8"	chr5	-	137499275	137499332	137499775	137499822	137498818	137499033	137500008	137500102	4724	137,314	0,3	150,129	2,2	145	155	0.299577028013	1.0	1.0,0.991	0.988,0.986	0.009
4725	"ENSG00000112983.13"	"BRD8"	chr5	-	137503622	137503767	137504158	137504377	137501516	137501797	137504910	137505047	4725	73,82	4,22	69,61	8,6	197	197	0.412628187917	1.0	0.948,0.788	0.896,0.91	-0.035
472	"ENSG00000239440.1"	"RP11-260O18.1"	chr3	+	82253614	82253793	82414903	82414957	82251479	82251605	82465270	82465452	472	2,3	0,2	1,1	0,0	197	152	1	1.0	1.0,0.536	1.0,1.0	-0.232
4730	"ENSG00000112983.13"	"BRD8"	chr5	-	137497742	137497835	137498818	137499033	137497484	137497553	137499275	137499332	4730	2,6	8,48	1,1	13,15	197	191	0.638798610223	1.0	0.195,0.108	0.069,0.061	0.086
4731	"ENSG00000112983.13"	"BRD8"	chr5	-	137497742	137497835	137498818	137499033	137496656	137496757	137499275	137499332	4731	1,4	1,0	1,1	0,0	197	191	1	1.0	0.492,1.0	1.0,1.0	-0.254
4732	"ENSG00000112983.13"	"BRD8"	chr5	-	137497484	137497553	137497742	137497823	137496583	137496757	137498818	137499033	4732	1,0	71,86	0,0	12,12	179	167	0.297857634697	1.0	0.013,0.0	0.0,0.0	0.006
4733	"ENSG00000112983.13"	"BRD8"	chr5	-	137497484	137497553	137497742	137497835	137496579	137496757	137498818	137499033	4733	152,211	71,86	30,26	15,16	191	167	0.319628603929	1.0	0.652,0.682	0.636,0.587	0.056
4734	"ENSG00000188603.12"	"CLN3"	chr16	-	28500610	28500707	28502802	28502881	28499911	28499983	28503034	28503156	4734	79,26	93,125	48,36	100,88	177	195	0.944080757998	1.0	0.483,0.186	0.346,0.311	0.006
4735	"ENSG00000188603.12"	"CLN3"	chr16	-	28500610	28500707	28502802	28502881	28498776	28498862	28503034	28503156	4735	93,45	3,12	66,41	3,3	177	195	0.291153114838	1.0	0.972,0.805	0.96,0.938	-0.06
4736	"ENSG00000188603.12"	"CLN3"	chr16	-	28500610	28500707	28502802	28502881	28498982	28499062	28503034	28503080	4736	94,44	3,13	66,40	3,3	177	195	0.246487431833	1.0	0.972,0.789	0.96,0.936	-0.067
4738	"ENSG00000188603.12"	"CLN3"	chr16	-	28498776	28498862	28500610	28500707	28495326	28495439	28502802	28502881	4738	72,34	0,0	60,43	1,1	195	184	0.394734585046	1.0	1.0,1.0	0.983,0.976	0.02
4739	"ENSG00000188603.12"	"CLN3"	chr16	-	28499911	28499983	28500610	28500707	28498982	28499062	28502802	28502881	4739	59,19	80,98	46,41	102,96	195	170	0.786753452195	1.0	0.391,0.145	0.282,0.271	-0.008
4741	"ENSG00000188603.12"	"CLN3"	chr16	-	28498982	28499062	28500610	28500707	28498776	28498862	28502802	28502881	4741	75,40	50,103	64,45	64,49	195	178	0.572767173839	1.0	0.578,0.262	0.477,0.456	-0.047
4742	"ENSG00000188603.12"	"CLN3"	chr16	-	28498982	28499062	28499911	28499983	28498776	28498862	28502802	28502881	4742	2,8	27,91	1,1	47,42	170	178	0.18304091648	1.0	0.072,0.084	0.022,0.024	0.055
4743	"ENSG00000188603.12"	"CLN3"	chr16	-	28498982	28499062	28499911	28499983	28498776	28498862	28500610	28500707	4743	82,82	50,107	82,56	64,49	170	178	0.720010371995	1.0	0.632,0.445	0.573,0.545	-0.02
