ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
18742	"ENSG00000068400.9"	"GRIPAP1"	chrX	-	48853661	48853794	48853661	48853769	48854565	48854592	18742	0,1	12,35	0,0	19,19	123	99	1	1.0	0.0,0.022	0.0,0.0	0.011
18744	"ENSG00000126267.4"	"COX6B1"	chr19	+	36149495	36149628	36149502	36149628	36145472	36145573	18744	499,600	0,2	214,227	0,0	105	99	1	1.0	1.0,0.996	1.0,1.0	-0.002
18745	"ENSG00000126267.4"	"COX6B1"	chr19	+	36142134	36142251	36142141	36142251	36139124	36139305	18745	1662,1886	1,0	414,516	0,0	105	99	1	1.0	0.999,1.0	1.0,1.0	-0.0
18746	"ENSG00000054116.7"	"TRAPPC3"	chr1	-	36605320	36605444	36605320	36605420	36605669	36605767	18746	3,9	129,113	6,6	101,87	122	99	0.54088976987	1.0	0.019,0.061	0.046,0.053	-0.01
18747	"ENSG00000204385.6"	"SLC44A4"	chr6	-	31832592	31832700	31832592	31832687	31832786	31832903	18747	4,0	9,30	0,0	7,10	111	99	1	1.0	0.284,0.0	0.0,0.0	0.142
18748	"ENSG00000204385.6"	"SLC44A4"	chr6	-	31832786	31832903	31832786	31832857	31833091	31833165	18748	0,4	0,9	1,1	3,2	144	99	1	1.0	NA,0.234	0.186,0.256	0.013
1874	"ENSG00000160014.12"	"CALM3"	chr19	+	47112069	47112238	47112102	47112238	47111738	47111845	1874	0,1	840,1854	0,0	790,639	131	99	1	1.0	0.0,0.0	0.0,0.0	0.0
18751	"ENSG00000101049.10"	"SGK2"	chr20	+	42198024	42198156	42198027	42198156	42196555	42196639	18751	29,46	6,7	25,13	3,1	101	99	0.782418260065	1.0	0.826,0.866	0.891,0.927	-0.063
18752	"ENSG00000183258.7"	"DDX41"	chr5	-	176941701	176941859	176941701	176941838	176941916	176942070	18752	0,2	21,31	0,0	15,19	119	99	0.799172386577	1.0	0.0,0.051	0.0,0.0	0.025
18753	"ENSG00000183258.7"	"DDX41"	chr5	-	176942186	176942362	176942186	176942259	176942685	176942822	18753	49,62	201,154	55,41	202,139	197	99	0.582109003709	1.0	0.109,0.168	0.12,0.129	0.014
18754	"ENSG00000183258.7"	"DDX41"	chr5	-	176942186	176942340	176942186	176942259	176942685	176942822	18754	43,48	201,154	45,34	202,139	179	99	0.614992867381	1.0	0.106,0.147	0.11,0.119	0.012
18755	"ENSG00000183258.7"	"DDX41"	chr5	-	176942186	176942362	176942186	176942340	176942685	176942822	18755	10,16	1,0	9,7	1,1	120	99	0.36287615783	1.0	0.892,1.0	0.881,0.852	0.079
18756	"ENSG00000183258.7"	"DDX41"	chr5	-	176943288	176943517	176943288	176943448	176943725	176943836	18756	4,8	102,39	12,8	68,41	167	99	0.0767277818802	1.0	0.023,0.108	0.095,0.104	-0.034
18757	"ENSG00000114854.3"	"TNNC1"	chr3	-	52486498	52486574	52486498	52486529	52488007	52488086	18757	0,1	63,72	0,0	1,1	143	99	1	1.0	0.0,0.01	0.0,0.0	0.005
18759	"ENSG00000142507.5"	"PSMB6"	chr17	+	4701554	4701790	4701574	4701790	4701303	4701448	18759	1,0	34,195	0,0	64,87	118	99	0.649095053605	1.0	0.024,0.0	0.0,0.0	0.012
1875	"ENSG00000160014.12"	"CALM3"	chr19	+	47111453	47111597	47111455	47111597	47109083	47109114	1875	186,305	32,40	250,190	39,24	100	99	0.898523209719	1.0	0.852,0.883	0.864,0.887	-0.008
18760	"ENSG00000142507.5"	"PSMB6"	chr17	+	4700976	4701106	4701011	4701106	4700732	4700864	18760	313,578	28,32	309,264	23,18	133	99	0.816045552384	1.0	0.893,0.931	0.909,0.916	-0.001
18761	"ENSG00000013275.3"	"PSMC4"	chr19	+	40478275	40478462	40478368	40478462	40478052	40478151	18761	220,458	1,4	207,144	4,2	191	99	0.142431614314	1.0	0.991,0.983	0.964,0.974	0.018
18762	"ENSG00000013275.3"	"PSMC4"	chr19	+	40485976	40486053	40485983	40486053	40485723	40485891	18762	387,406	1,0	8,6	0,0	105	99	1	1.0	0.997,1.0	1.0,1.0	-0.002
18763	"ENSG00000013275.3"	"PSMC4"	chr19	+	40486549	40486624	40486568	40486624	40486192	40486361	18763	0,2	237,366	0,0	46,59	117	99	1	1.0	0.0,0.005	0.0,0.0	0.003
18764	"ENSG00000103249.13"	"CLCN7"	chr16	-	1507254	1507388	1507254	1507338	1507694	1507757	18764	3,0	51,34	0,0	11,15	148	99	0.395829937305	1.0	0.038,0.0	0.0,0.0	0.019
18766	"ENSG00000103249.13"	"CLCN7"	chr16	-	1509107	1509269	1509107	1509188	1510418	1510528	18766	15,1	45,0	2,1	14,15	179	99	0.289517366329	1.0	0.156,1.0	0.073,0.036	0.523
18767	"ENSG00000103249.13"	"CLCN7"	chr16	-	1498355	1498570	1498355	1498485	1498681	1498767	18767	0,3	4,32	1,1	21,14	183	99	0.743592570314	1.0	0.0,0.048	0.025,0.037	-0.007
18768	"ENSG00000204231.6"	"RXRB"	chr6	-	33163346	33163479	33163346	33163404	33163683	33163813	18768	176,179	1,0	96,82	0,0	173	99	1	1.0	0.99,1.0	1.0,1.0	-0.005
18769	"ENSG00000204231.6"	"RXRB"	chr6	-	33163139	33163243	33163139	33163231	33163346	33163404	18769	19,14	32,47	17,14	30,22	110	99	0.319741706823	1.0	0.348,0.211	0.338,0.364	-0.072
1876	"ENSG00000160014.12"	"CALM3"	chr19	+	47111455	47111597	47111461	47111597	47109083	47109114	1876	32,40	16,11	39,24	14,9	104	99	0.90806252223	1.0	0.656,0.776	0.726,0.717	-0.006
18770	"ENSG00000170264.8"	"FAM161A"	chr2	-	62066555	62067716	62066555	62067660	62069256	62069495	18770	2,9	1,0	7,5	1,1	154	99	0.638431364439	1.0	0.563,1.0	0.818,0.763	-0.009
18771	"ENSG00000066455.8"	"GOLGA5"	chr14	+	93299466	93299692	93299547	93299692	93290890	93290989	18771	36,39	0,3	68,64	1,0	179	99	0.209374141589	1.0	1.0,0.878	0.974,1.0	-0.048
18772	"ENSG00000066455.8"	"GOLGA5"	chr14	+	93275622	93275864	93275644	93275864	93273080	93273308	18772	3,0	14,69	0,0	47,56	120	99	0.144586965136	1.0	0.15,0.0	0.0,0.0	0.075
18773	"ENSG00000032444.11"	"PNPLA6"	chr19	+	7618757	7618910	7618760	7618910	7616247	7616323	18773	6,6	8,10	8,5	12,7	101	99	0.966365490553	1.0	0.424,0.37	0.395,0.412	-0.006
18775	"ENSG00000032444.11"	"PNPLA6"	chr19	+	7625533	7625650	7625548	7625650	7623735	7624037	18775	19,21	1,0	29,20	0,0	113	99	1	1.0	0.943,1.0	1.0,1.0	-0.028
18778	"ENSG00000197429.6"	"IPP"	chr1	-	46179917	46180138	46179917	46180026	46182566	46182689	18778	15,20	0,3	12,9	1,1	197	99	0.849069532201	1.0	1.0,0.77	0.858,0.819	0.046
1877	"ENSG00000160014.12"	"CALM3"	chr19	+	47111453	47111597	47111461	47111597	47109083	47109114	1877	186,305	16,11	250,190	14,9	106	99	0.872630407415	1.0	0.916,0.963	0.943,0.952	-0.008
18781	"ENSG00000196684.8"	"HSH2D"	chr19	+	16263841	16264018	16263852	16264018	16263361	16263451	18781	4,0	2,0	0,0	1,1	109	99	1	1.0	0.645,NA	0.0,0.0	0.645
18782	"ENSG00000104835.10"	"SARS2"	chr19	-	39406203	39406389	39406203	39406356	39406480	39406546	18782	145,86	2,4	59,57	0,0	131	99	0.47928376156	1.0	0.982,0.942	1.0,1.0	-0.038
18783	"ENSG00000111667.9"	"USP5"	chr12	+	6972308	6972541	6972349	6972541	6971633	6971722	18783	0,1	70,129	1,1	67,52	139	99	0.297227888726	1.0	0.0,0.005	0.011,0.014	-0.01
18784	"ENSG00000129255.10"	"MPDU1"	chr17	+	7489973	7490095	7490009	7490095	7489268	7489396	18784	6,6	129,241	4,3	147,122	134	99	0.82380927598	1.0	0.033,0.018	0.02,0.018	0.007
18785	"ENSG00000129255.10"	"MPDU1"	chr17	+	7489263	7489396	7489268	7489396	7489049	7489115	18785	36,57	2,4	32,25	2,2	103	99	0.769769029412	1.0	0.945,0.932	0.939,0.923	0.007
18787	"ENSG00000129255.10"	"MPDU1"	chr17	+	7490009	7490589	7490478	7490589	7489263	7489396	18787	92,225	0,1	120,108	1,1	197	99	0.430665204319	1.0	1.0,0.991	0.984,0.982	0.013
18790	"ENSG00000111596.7"	"CNOT2"	chr12	+	70726546	70726626	70726570	70726626	70724066	70724249	18790	54,46	10,7	46,41	8,5	122	99	0.81090069988	1.0	0.814,0.842	0.824,0.869	-0.019
18791	"ENSG00000111596.7"	"CNOT2"	chr12	+	70704658	70704703	70704674	70704703	70671911	70672054	18791	0,1	64,63	0,0	18,21	114	99	1	1.0	0.0,0.014	0.0,0.0	0.007
18792	"ENSG00000111596.7"	"CNOT2"	chr12	+	70687850	70688074	70688016	70688074	70671911	70672054	18792	1,5	2,5	2,1	2,1	197	99	0.768430914943	1.0	0.201,0.334	0.334,0.334	-0.067
18795	"ENSG00000110002.11"	"VWA5A"	chr11	+	123994943	123995023	123994959	123995023	123994366	123994511	18795	9,15	1,0	2,3	0,0	114	99	1	1.0	0.887,1.0	1.0,1.0	-0.056
18796	"ENSG00000068305.13"	"MEF2A"	chr15	+	100185765	100185969	100185887	100185969	100173182	100173378	18796	33,20	0,5	12,14	0,0	197	99	1	1.0	1.0,0.668	1.0,1.0	-0.166
1879	"ENSG00000168807.12"	"SNTB2"	chr16	+	69293952	69294163	69294073	69294163	69279504	69279718	1879	33,37	1,0	24,17	1,1	197	99	0.353388063391	1.0	0.943,1.0	0.923,0.895	0.063
187	"ENSG00000085231.9"	"TAF9"	chr5	-	68664651	68664814	68664651	68664748	68665289	68665330	187	11,7	0,1	3,3	0,0	164	99	1	1.0	1.0,0.809	1.0,1.0	-0.095
18801	"ENSG00000116830.7"	"TTF2"	chr1	+	117644815	117644984	117644888	117644984	117644001	117644184	18801	1,3	0,5	1,1	1,1	171	99	0.649306256179	1.0	1.0,0.258	0.367,0.367	0.262
18802	"ENSG00000116830.7"	"TTF2"	chr1	+	117644855	117644984	117644888	117644984	117644001	117644184	18802	0,1	6,5	0,0	1,1	131	99	1	1.0	0.0,0.131	0.0,0.0	0.066
18803	"ENSG00000116830.7"	"TTF2"	chr1	+	117620516	117620665	117620537	117620665	117619262	117619445	18803	4,2	17,24	1,1	14,13	119	99	0.736690775007	1.0	0.164,0.065	0.056,0.06	0.057
18805	"ENSG00000067225.13"	"PKM"	chr15	-	72509749	72509841	72509749	72509835	72511284	72511443	18805	799,1074	1,0	143,122	0,0	104	99	1	1.0	0.999,1.0	1.0,1.0	-0.0
18809	"ENSG00000124574.10"	"ABCC10"	chr6	+	43410650	43410897	43410707	43410897	43409599	43409698	18809	0,2	23,26	0,0	17,13	155	99	0.553946831759	1.0	0.0,0.047	0.0,0.0	0.024
1880	"ENSG00000264187.1"	"RP11-45M22.4"	chr17	-	17136101	17136242	17136101	17136215	17140225	17140499	1880	0,1	2,11	0,0	1,1	125	99	1	1.0	0.0,0.067	0.0,0.0	0.034
18810	"ENSG00000124574.10"	"ABCC10"	chr6	+	43406008	43406128	43406074	43406128	43405671	43405751	18810	0,0	2,0	2,1	0,0	164	99	1	1.0	0.0,NA	1.0,1.0	-1.0
18811	"ENSG00000124574.10"	"ABCC10"	chr6	+	43403830	43403985	43403875	43403985	43403488	43403645	18811	0,0	17,25	1,0	14,9	143	99	1	1.0	0.0,0.0	0.047,0.0	-0.024
18812	"ENSG00000124574.10"	"ABCC10"	chr6	+	43412862	43413052	43412996	43413052	43412525	43412676	18812	62,57	0,1	20,18	0,0	197	99	1	1.0	1.0,0.966	1.0,1.0	-0.017
18814	"ENSG00000124574.10"	"ABCC10"	chr6	+	43412862	43413052	43412981	43413052	43412525	43412676	18814	27,68	0,0	31,30	1,0	197	99	1	1.0	1.0,1.0	0.94,1.0	0.03
18817	"ENSG00000161682.10"	"FAM171A2"	chr17	-	42433082	42433225	42433082	42433209	42433325	42433442	18817	0,0	34,0	1,1	24,24	114	99	1	1.0	0.0,NA	0.035,0.035	-0.035
1881	"ENSG00000163930.5"	"BAP1"	chr3	-	52436794	52436956	52436794	52436887	52437153	52437283	1881	21,13	145,110	11,6	132,101	167	99	0.0779551895294	1.0	0.079,0.065	0.047,0.034	0.032
18823	"ENSG00000159899.10"	"NPR2"	chr9	+	35801630	35801760	35801639	35801760	35801066	35801151	18823	1,0	0,2	0,0	0,1	107	99	1	1.0	1.0,0.0	NA,0.0	0.5
18824	"ENSG00000159899.10"	"NPR2"	chr9	+	35808505	35808850	35808751	35808850	35807326	35807395	18824	15,9	1,0	2,2	0,0	197	99	1	1.0	0.883,1.0	1.0,1.0	-0.058
18826	"ENSG00000186466.4"	"AQP7P1"	chr9	-	67281701	67281831	67281701	67281790	67288037	67288063	18826	25,30	0,4	15,9	1,1	139	99	0.793217418107	1.0	1.0,0.842	0.914,0.865	0.032
1882	"ENSG00000163930.5"	"BAP1"	chr3	-	52440268	52440354	52440268	52440338	52440844	52440923	1882	3,0	3,9	1,1	2,2	114	99	0.715598035219	1.0	0.465,0.0	0.303,0.303	-0.07
18830	"ENSG00000174567.7"	"GOLT1A"	chr1	-	204168327	204168518	204168327	204168386	204170760	204170829	18830	0,3	33,38	1,1	10,9	197	99	0.149487512068	1.0	0.0,0.038	0.048,0.053	-0.032
18831	"ENSG00000174567.7"	"GOLT1A"	chr1	-	204167287	204167624	204167287	204167460	204168322	204168386	18831	94,151	0,1	30,27	0,0	197	99	1	1.0	1.0,0.987	1.0,1.0	-0.006
18832	"ENSG00000121940.11"	"CLCC1"	chr1	-	109492930	109493070	109492930	109493060	109506018	109506072	18832	0,16	0,2	7,5	0,0	108	99	1	1.0	NA,0.88	1.0,1.0	-0.12
18833	"ENSG00000121940.11"	"CLCC1"	chr1	-	109492930	109493070	109492930	109493060	109506022	109506072	18833	2,19	0,1	6,6	0,0	108	99	1	1.0	1.0,0.946	1.0,1.0	-0.027
18834	"ENSG00000121940.11"	"CLCC1"	chr1	-	109492930	109493070	109492930	109493060	109505982	109506111	18834	15,21	2,1	17,12	3,2	108	99	0.395276066024	1.0	0.873,0.951	0.839,0.846	0.069
18835	"ENSG00000121940.11"	"CLCC1"	chr1	-	109486457	109486679	109486457	109486529	109490232	109490340	18835	70,127	3,7	55,49	2,1	197	99	0.792807470898	1.0	0.921,0.901	0.933,0.961	-0.036
18836	"ENSG00000121940.11"	"CLCC1"	chr1	-	109489959	109490130	109489959	109490088	109490232	109490340	18836	1,5	0,2	1,1	0,0	140	99	1	1.0	1.0,0.639	1.0,1.0	-0.18
18837	"ENSG00000135124.10"	"P2RX4"	chr12	+	121666765	121666902	121666836	121666902	121666527	121666669	18837	36,45	0,0	36,27	1,1	169	99	0.396820002554	1.0	1.0,1.0	0.955,0.941	0.052
18839	"ENSG00000135124.10"	"P2RX4"	chr12	+	121670380	121670479	121670413	121670479	121670216	121670310	18839	1,0	30,47	0,0	9,7	131	99	1	1.0	0.025,0.0	0.0,0.0	0.013
1883	"ENSG00000163930.5"	"BAP1"	chr3	-	52440268	52440474	52440268	52440338	52440844	52440923	1883	41,31	3,7	10,14	1,2	197	99	0.64466925645	1.0	0.873,0.69	0.834,0.779	-0.025
18840	"ENSG00000160075.10"	"SSU72"	chr1	-	1480242	1480382	1480242	1480372	1500152	1500296	18840	268,361	0,1	134,144	0,0	108	99	1	1.0	1.0,0.997	1.0,1.0	-0.002
18847	"ENSG00000163811.7"	"WDR43"	chr2	+	29165159	29165247	29165177	29165247	29164326	29164440	18847	2,6	194,217	1,1	116,106	116	99	0.678555842702	1.0	0.009,0.023	0.007,0.008	0.009
18848	"ENSG00000140632.12"	"GLYR1"	chr16	-	4863737	4863956	4863737	4863839	4864537	4864630	18848	11,7	43,55	8,5	40,28	197	99	0.841942542832	1.0	0.114,0.06	0.091,0.082	0.001
18849	"ENSG00000140632.12"	"GLYR1"	chr16	-	4864537	4864648	4864537	4864630	4867598	4867698	18849	30,35	6,7	26,16	4,2	116	99	0.717719734991	1.0	0.81,0.81	0.847,0.872	-0.049
1884	"ENSG00000163930.5"	"BAP1"	chr3	-	52440268	52440392	52440268	52440338	52440844	52440923	1884	84,58	4,9	64,47	3,3	152	99	0.437691799733	1.0	0.932,0.808	0.933,0.911	-0.052
18850	"ENSG00000140632.12"	"GLYR1"	chr16	-	4895074	4895184	4895074	4895154	4896174	4896211	18850	0,4	305,279	0,0	54,44	128	99	1	1.0	0.0,0.011	0.0,0.0	0.005
18852	"ENSG00000172113.4"	"NME6"	chr3	-	48337608	48337726	48337608	48337648	48338216	48338319	18852	8,0	5,14	5,5	10,6	176	99	0.599973913178	1.0	0.474,0.0	0.22,0.319	-0.033
18854	"ENSG00000087338.4"	"GMCL1"	chr2	+	70068073	70068171	70068081	70068171	70066588	70066685	18854	39,49	2,0	24,23	0,0	106	99	0.479109630267	1.0	0.948,1.0	1.0,1.0	-0.026
18855	"ENSG00000087338.4"	"GMCL1"	chr2	+	70070280	70070393	70070295	70070393	70068073	70068171	18855	13,66	0,1	38,57	0,0	113	99	0.501680977403	1.0	1.0,0.983	1.0,1.0	-0.008
18858	"ENSG00000196533.6"	"C1orf186"	chr1	-	206280921	206280970	206280921	206280968	206284907	206285147	18858	18,17	1,0	1,0	0,0	100	99	1	1.0	0.947,1.0	1.0,NA	-0.026
18862	"ENSG00000084623.7"	"EIF3I"	chr1	+	32691749	32691921	32691771	32691921	32690010	32690076	18862	2,0	68,257	0,0	163,138	120	99	0.66168033675	1.0	0.024,0.0	0.0,0.0	0.012
18863	"ENSG00000100982.7"	"PCIF1"	chr20	+	44572304	44572404	44572322	44572404	44571978	44572062	18863	1,32	2,0	6,9	0,0	116	99	1	1.0	0.299,1.0	1.0,1.0	-0.351
18869	"ENSG00000101624.6"	"CEP76"	chr18	-	12678107	12678441	12678107	12678341	12680660	12680827	18869	1,20	1,0	11,11	0,0	197	99	1	1.0	0.334,1.0	1.0,1.0	-0.333
1886	"ENSG00000163930.5"	"BAP1"	chr3	-	52440268	52440392	52440268	52440354	52440844	52440923	1886	78,50	3,0	54,44	1,1	136	99	0.949085508622	1.0	0.95,1.0	0.975,0.97	0.003
18870	"ENSG00000101624.6"	"CEP76"	chr18	-	12698977	12699202	12698977	12699164	12699828	12699904	18870	14,38	2,9	20,21	2,2	136	99	0.32444208775	1.0	0.836,0.755	0.879,0.884	-0.086
18871	"ENSG00000141452.5"	"C18orf8"	chr18	+	21110350	21110576	21110474	21110576	21110170	21110261	18871	26,35	0,4	20,13	1,1	197	99	0.65986342519	1.0	1.0,0.815	0.91,0.867	0.019
18872	"ENSG00000141452.5"	"C18orf8"	chr18	+	21110170	21110261	21110192	21110261	21109991	21110096	18872	1,0	22,33	0,0	7,8	120	99	1	1.0	0.036,0.0	0.0,0.0	0.018
18877	"ENSG00000124198.8"	"ARFGEF2"	chr20	+	47607576	47607735	47607628	47607735	47606092	47606221	18877	119,106	0,0	120,105	1,0	150	99	0.747978393973	1.0	1.0,1.0	0.988,1.0	0.006
1887	"ENSG00000163930.5"	"BAP1"	chr3	-	52440268	52440474	52440268	52440392	52440844	52440923	1887	8,0	52,37	1,1	12,17	180	99	0.739336124608	1.0	0.078,0.0	0.044,0.031	0.002
18880	"ENSG00000124198.8"	"ARFGEF2"	chr20	+	47639587	47639718	47639606	47639718	47635420	47635535	18880	154,123	0,1	116,92	2,1	117	99	0.263567004827	1.0	1.0,0.99	0.98,0.987	0.011
18884	"ENSG00000141258.8"	"SGSM2"	chr17	+	2279316	2279555	2279430	2279555	2278785	2279169	18884	0,1	35,35	0,0	8,13	197	99	0.704835469373	1.0	0.0,0.014	0.0,0.0	0.007
18885	"ENSG00000141258.8"	"SGSM2"	chr17	+	2270458	2270699	2270564	2270699	2268508	2268635	18885	0,0	17,12	1,1	16,11	197	99	0.523278723836	1.0	0.0,0.0	0.03,0.044	-0.037
18886	"ENSG00000141258.8"	"SGSM2"	chr17	+	2282705	2282810	2282725	2282810	2282329	2282497	18886	0,2	40,49	0,0	22,27	118	99	0.579285491295	1.0	0.0,0.033	0.0,0.0	0.017
18887	"ENSG00000141258.8"	"SGSM2"	chr17	+	2267273	2267477	2267352	2267477	2266758	2266893	18887	3,0	4,36	0,0	12,12	177	99	0.323129241764	1.0	0.296,0.0	0.0,0.0	0.148
18889	"ENSG00000162222.9"	"TTC9C"	chr11	+	62502853	62503036	62502867	62503036	62496010	62496558	18889	2,47	3,0	19,18	0,0	112	99	0.591993846606	1.0	0.371,1.0	1.0,1.0	-0.315
1888	"ENSG00000163930.5"	"BAP1"	chr3	-	52437153	52437314	52437153	52437283	52437431	52437910	1888	10,185	0,1	107,93	0,0	129	99	0.654469010454	1.0	1.0,0.993	1.0,1.0	-0.004
18892	"ENSG00000044446.7"	"PHKA2"	chrX	-	18954172	18954319	18954172	18954268	18956744	18956867	18892	28,0	55,20	13,10	66,55	149	99	0.391009981955	1.0	0.253,0.0	0.116,0.108	0.014
18893	"ENSG00000044446.7"	"PHKA2"	chrX	-	18970611	18970764	18970611	18970659	18972371	18972530	18893	0,1	35,0	0,0	21,28	197	99	0.256108144601	1.0	0.0,1.0	0.0,0.0	0.5
18898	"ENSG00000189376.7"	"C8orf76"	chr8	-	124238599	124238661	124238599	124238658	124238739	124238872	18898	1,0	2,5	0,0	1,1	101	99	1	1.0	0.329,0.0	0.0,0.0	0.165
1889	"ENSG00000163930.5"	"BAP1"	chr3	-	52436617	52436717	52436617	52436690	52436794	52436887	1889	0,0	22,78	1,1	72,53	125	99	0.523294584595	1.0	0.0,0.0	0.011,0.015	-0.013
18900	"ENSG00000085382.7"	"HACE1"	chr6	-	105178177	105178305	105178177	105178291	105192034	105192105	18900	1,0	1,7	1,0	12,12	112	99	0.754229192261	1.0	0.469,0.0	0.069,0.0	0.2
18901	"ENSG00000085382.7"	"HACE1"	chr6	-	105224887	105224985	105224887	105224972	105225080	105225192	18901	6,19	1,0	9,6	1,2	111	99	0.250108716663	1.0	0.843,1.0	0.889,0.728	0.113
18906	"ENSG00000089154.6"	"GCN1L1"	chr12	-	120594264	120594408	120594264	120594395	120594715	120594796	18906	41,68	2,0	16,23	0,0	111	99	0.408132575515	1.0	0.948,1.0	1.0,1.0	-0.026
18909	"ENSG00000089154.6"	"GCN1L1"	chr12	-	120588948	120589195	120588948	120589189	120591016	120591211	18909	59,70	0,2	24,20	0,0	104	99	0.494502902332	1.0	1.0,0.971	1.0,1.0	-0.014
1890	"ENSG00000163930.5"	"BAP1"	chr3	-	52436617	52436708	52436617	52436690	52436794	52436887	1890	0,0	75,56	1,1	66,54	116	99	0.319177308443	1.0	0.0,0.0	0.013,0.016	-0.014
18910	"ENSG00000089154.6"	"GCN1L1"	chr12	-	120599683	120599862	120599683	120599772	120600650	120600793	18910	176,243	1,0	43,39	0,0	188	99	0.416951001131	1.0	0.989,1.0	1.0,1.0	-0.006
18911	"ENSG00000089154.6"	"GCN1L1"	chr12	-	120587409	120587524	120587409	120587517	120587725	120587847	18911	96,81	7,2	79,61	4,2	105	99	0.841793181175	1.0	0.928,0.974	0.949,0.966	-0.006
18912	"ENSG00000089154.6"	"GCN1L1"	chr12	-	120621371	120621524	120621371	120621480	120621914	120622046	18912	1,1	22,21	0,0	11,11	142	99	0.431784052726	1.0	0.031,0.032	0.0,0.0	0.032
18913	"ENSG00000089154.6"	"GCN1L1"	chr12	-	120600650	120600793	120600650	120600775	120600873	120601063	18913	15,11	115,89	7,6	74,57	116	99	0.614822726909	1.0	0.1,0.095	0.075,0.082	0.019
18914	"ENSG00000089154.6"	"GCN1L1"	chr12	-	120568988	120569155	120568988	120569137	120569729	120569826	18914	1,0	94,138	0,0	19,19	116	99	0.426691765823	1.0	0.009,0.0	0.0,0.0	0.004
18917	"ENSG00000113048.12"	"MRPS27"	chr5	-	71524092	71524210	71524092	71524195	71528269	71528385	18917	0,4	0,93	0,0	48,62	113	99	1	1.0	NA,0.036	0.0,0.0	0.036
18919	"ENSG00000113971.14"	"NPHP3"	chr3	-	132400757	132400934	132400757	132400926	132401546	132401662	18919	35,66	0,2	3,5	0,0	106	99	1	1.0	1.0,0.969	1.0,1.0	-0.016
18920	"ENSG00000113971.14"	"NPHP3"	chr3	-	132411497	132412709	132411497	132411662	132413670	132413809	18920	2,0	21,25	2,1	11,7	197	99	0.11785398433	1.0	0.046,0.0	0.084,0.067	-0.053
18921	"ENSG00000113971.14"	"NPHP3"	chr3	-	132402242	132402388	132402242	132402368	132403397	132403638	18921	2,2	9,25	1,1	12,10	118	99	0.618340724709	1.0	0.157,0.063	0.065,0.077	0.039
18923	"ENSG00000156413.9"	"FUT6"	chr19	-	5832871	5832985	5832871	5832916	5834960	5835088	18923	1,0	0,0	1,1	1,1	167	99	1	1.0	1.0,NA	0.372,0.372	0.628
18924	"ENSG00000156413.9"	"FUT6"	chr19	-	5831388	5831440	5831388	5831419	5831535	5832578	18924	0,1	1,0	0,0	1,1	119	99	0.0968803137272	1.0	0.0,1.0	0.0,0.0	0.5
18925	"ENSG00000163110.10"	"PDLIM5"	chr4	+	95496766	95497185	95497093	95497185	95494501	95494544	18925	34,108	0,3	64,40	1,1	197	99	0.872552325797	1.0	1.0,0.948	0.97,0.953	0.012
1892	"ENSG00000163930.5"	"BAP1"	chr3	-	52437431	52437910	52437431	52437573	52438468	52438602	1892	133,115	3,0	83,74	0,0	197	99	0.714119906053	1.0	0.957,1.0	1.0,1.0	-0.022
18931	"ENSG00000143971.7"	"ETAA1"	chr2	+	67630356	67632467	67632367	67632467	67629993	67630106	18931	31,52	4,9	34,37	1,1	197	99	0.0381450483076	1.0	0.796,0.744	0.945,0.949	-0.177
18932	"ENSG00000100664.6"	"EIF5"	chr14	+	103801989	103802269	103802128	103802269	103800723	103800934	18932	157,126	6,11	90,71	3,2	197	99	0.357316568218	1.0	0.929,0.852	0.938,0.947	-0.052
18933	"ENSG00000099795.2"	"NDUFB7"	chr19	-	14677576	14677745	14677576	14677743	14682700	14682874	18933	256,44	0,0	136,88	1,0	100	99	1	1.0	1.0,1.0	0.993,1.0	0.004
18934	"ENSG00000038210.9"	"PI4K2B"	chr4	+	25260658	25260812	25260673	25260812	25258164	25258296	18934	43,90	6,2	50,38	3,2	113	99	0.747113528239	1.0	0.863,0.975	0.936,0.943	-0.02
18937	"ENSG00000242802.2"	"AP5Z1"	chr7	+	4830303	4830518	4830440	4830518	4830089	4830222	18937	19,9	0,2	12,9	0,0	197	99	1	1.0	1.0,0.693	1.0,1.0	-0.153
18938	"ENSG00000088682.9"	"COQ9"	chr16	+	57493883	57494016	57493962	57494016	57493476	57493632	18938	0,2	49,116	0,0	82,91	177	99	1	1.0	0.0,0.01	0.0,0.0	0.005
1893	"ENSG00000163930.5"	"BAP1"	chr3	-	52436794	52436956	52436794	52436887	52437198	52437314	1893	9,16	5,1	4,4	0,1	167	99	0.918113352782	1.0	0.516,0.905	1.0,0.703	-0.141
18941	"ENSG00000088682.9"	"COQ9"	chr16	+	57486675	57486748	57486712	57486748	57485058	57485120	18941	1,0	55,60	0,0	3,3	135	99	1	1.0	0.013,0.0	0.0,0.0	0.006
18942	"ENSG00000186376.10"	"ZNF75D"	chrX	-	134425397	134425553	134425397	134425489	134426206	134426399	18942	4,4	5,6	3,2	3,2	162	99	0.703308885928	1.0	0.328,0.289	0.379,0.379	-0.071
